NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse,DiffMse
4,0,40.75240199927066,3242.8871039992373,97.62603399940417,2009.8161679998157,28.416052000466152,3.7713830006396165,2.1248134494366583e-14,7.260249484680699e-12
4,1,40.565039998909924,2928.60982500315,86.26693000041996,1926.5650260003895,25.042556000698823,3.3742420018825214,1.7800732349934956e-14,4.624388804654151e-12
4,2,40.1362100001279,2860.734161000437,84.72774999972899,1888.2321670007514,24.747502999161952,3.344781996929669,1.7053219533948375e-14,7.837801321330687e-12
4,3,39.84881900214532,2865.7249940006295,84.75028299835685,1882.4798200021178,24.790260998997837,3.3497320000606123,1.5476127790136112e-14,7.022455926919883e-12
4,4,39.83641899867507,2863.8705920020584,85.67375400161836,1884.4747929997538,24.695157999303774,3.3568229991942644,1.651884967313609e-14,1.1870678731334292e-11
4,5,40.01313299704634,2851.872394001475,84.34098999896378,1886.1378980000154,24.776982001640135,3.366423001352814,1.5835185722251164e-14,8.013802977838537e-12
4,6,40.078507001453545,2862.5765159995353,84.66435300033481,1885.6714389985427,24.8535870014166,3.3478139994258527,1.707799813047636e-14,6.931947807839282e-12
4,7,40.86091099998157,2865.483129002314,84.41042999947967,1881.952640000236,24.69345700046688,3.3910340007423656,1.6342650398072206e-14,5.538404975263188e-12
4,8,39.89214699868171,2858.978225998726,83.99197199832997,1885.0725960001,24.753376999797183,3.355459000886185,1.956192140532152e-14,7.555960903807056e-12
4,9,39.886112997919554,2864.2066620013793,84.75223099958384,1923.305149002772,25.111509998168913,3.3538549978402443,2.882195585746038e-14,8.403239014178757e-15
4,10,39.96795499915606,2858.6330669968447,84.54749100019399,1885.4761410020728,24.819735999699333,3.3500899971841136,2.059376365805636e-14,1.0912620634285282e-11
4,11,39.758805996825686,2848.3121509980265,84.58221500040963,1884.4286360017577,24.751048998950864,3.3638220011198428,3.28469146463355e-14,2.2225930177958938e-13
4,12,39.91997199955222,2851.3511789988115,83.77179099989007,1884.854821002591,24.877054000171483,3.3608249977987725,2.3172675081852967e-14,1.8076927415886958e-11
4,13,39.86207800153352,2857.9162190035277,84.2992329999106,1884.2863219979336,24.766943000940955,3.378555002200301,1.8006789102822157e-14,5.057982235421484e-12
4,14,39.92170099991199,2862.64769599984,84.30605399917113,1883.8354889994662,24.76268900136347,3.3625730029598344,1.5884465949668533e-14,7.427584672139989e-12
4,15,39.96998500224436,2866.495432999727,83.92646199718001,1884.7205610018136,24.830611000652425,3.3943359994736966,1.9353386219037656e-14,5.59433958761529e-12
4,16,40.07742599787889,2868.7672810028744,84.17696500146121,1882.1332179959427,24.77022800121631,3.3589920021768194,1.1745286684352381e-14,7.608911714431853e-12
4,17,39.79868299757072,2854.018870002619,85.31711000250652,1886.118713999167,24.8642850019678,3.3622560022195103,1.633035161817059e-14,4.756555986162901e-12
4,18,40.496230003554956,2857.618576997993,86.15321799879894,1888.441208999211,24.87347000169393,3.3579460014152573,1.563240407280299e-14,1.6604880915346555e-11
4,19,39.82661399822973,2854.445762000978,86.08346900109609,1889.5106269992539,24.744235999605735,3.3513720009068493,1.876766611577564e-14,7.640355991357642e-12
4,20,39.96892599752755,2850.4869010030234,84.30293999845162,1887.7088259996526,24.762172000919236,3.3609279998927377,1.594280336618422e-14,7.792613858964e-12
4,21,40.15627599801519,2864.500786999997,83.89387499846634,1920.8972090000316,24.765440999544808,3.4831390003091656,2.176402075606025e-14,5.72618164735986e-12
4,22,39.956916001756326,2869.399073999375,84.79181800066726,1884.4116590007616,24.772678998488118,3.366463000929798,2.0479285184442237e-14,1.0270783963514213e-11
4,23,39.7863670004881,2842.4143609991006,85.00164999895787,1886.5320080003585,24.77741400070954,3.3639190005487762,1.8849514877043616e-14,7.139518995081589e-12
4,24,40.19749599865463,2842.2629139986384,85.18249199914862,1889.0095650003786,24.939172999438597,3.3558510021975962,1.6804054489535407e-14,1.536475292801222e-11
4,25,39.97714800061658,2841.9613799997023,84.23925399984,1883.1925680005952,25.001011999847833,3.387265001947526,2.415048831482975e-14,4.117424467757325e-12
4,26,40.58068800077308,2851.6490749989316,84.0773080017243,1883.5717709989694,24.830873000610154,3.3567260015843203,1.5991227776933874e-14,5.583000813698532e-12
4,27,39.84192000098119,2845.8382220014755,84.48582800156146,1885.9363899991877,24.747714000113774,3.3569860006537056,1.1378919961291351e-14,7.602302608117154e-12
4,28,39.924307997353026,2849.968069996976,84.4719710003119,1887.7151469987439,24.799185999654583,3.3617369990679435,1.5474161473111762e-14,5.481695543093004e-12
4,29,40.12723699815979,2841.008856999906,84.79110900043452,1888.499545997547,24.953354000899708,3.3604070013097953,3.1887562991794055e-14,1.1910904888425196e-13
4,30,40.09366200079967,2854.1206360023352,84.20576399839774,1886.8668289997004,24.85013300065475,3.4062600007018773,1.854704907629112e-14,7.45789001074328e-12
4,31,39.86652000094182,2856.1553319996165,84.44299999791838,1884.1387590000522,24.72866000061913,3.365441003552405,3.07433223793695e-14,3.086114145899558e-15
4,32,39.86846200132277,2841.158582999924,84.26186900032917,1881.8544680016203,24.88357499896665,3.3670339980744757,3.151666507309142e-14,6.4860267814763705e-15
4,33,39.88415399908263,2847.8334530009306,85.79636899958132,1894.7821959991415,24.804444999972475,3.366781997101498,2.109377932458824e-14,7.45439309960209e-12
4,34,42.324411999288714,2873.8350229996286,84.40471399990201,1883.111265997286,25.08577700064052,3.3685969974612817,1.8613129885742737e-14,7.055241517426419e-12
4,35,39.84586099795706,2854.7766050014616,83.38259199808817,1887.7506709977752,24.762815002759453,3.345403001731029,2.233402175775053e-14,6.676028643967729e-12
4,36,39.92116500194243,2850.58457499872,83.75162799893587,1883.6622629987687,24.751762000960298,3.365139999004896,2.0503394239161635e-14,9.5766708955393e-12
4,37,39.97634699953778,2862.329254998258,83.91817799929413,1886.5126029977546,24.735438002608134,3.3603689989831764,1.8371441523022985e-14,5.553335828959041e-12
4,38,40.054997998595354,2845.212892001655,84.45301699794072,1893.4502209976927,24.92813400021987,3.36500799676287,1.7082649936625367e-14,1.0863947201205166e-11
4,39,40.263109003717545,2841.8147259981197,83.96254500075884,1885.6619319994934,24.93519499876129,3.3665519986243453,2.2266922141079027e-14,4.437949156597816e-12
4,40,39.87823500210652,2854.741371998898,83.6252439985401,1882.857236001655,24.865217001206474,3.364365000379621,1.6517073507308514e-14,8.55605122289316e-12
4,41,39.74812700289476,2844.4783340000868,83.87553299871797,1882.7293310023379,24.736152998229954,3.364816000612336,1.9154566564339408e-14,7.082525241673503e-12
4,42,39.88540099999227,2853.6297460013884,84.13446600025054,1884.9810699975933,24.737173998801154,3.372884999407688,1.8050535059988058e-14,5.71796810726613e-12
4,43,39.88694600047893,2841.1845979971986,84.45429900166346,1889.8793459993612,24.770722999164718,3.3649060023890343,1.7337874484247003e-14,1.1815822515550604e-11
4,44,40.09450799821934,2839.6487739992153,84.10094700047921,1888.247467999463,25.27601800102275,3.448166002272046,1.5306950102561838e-14,9.334947538267391e-12
4,45,39.849938000770635,2844.4957600004273,83.9880039984564,1883.5603810002794,24.78767700085882,3.35600499965949,1.940934855073582e-14,6.266787126300528e-12
4,46,40.02980699988257,2893.676424999285,83.91913099876547,1883.643832999951,24.84702699985064,3.3601869981794152,2.0698366533569187e-14,5.244699553505684e-12
4,47,40.00203099894861,2856.5441419996205,84.68960700156458,1885.4477390013926,24.70995700059575,3.3513360012875637,1.982226263928739e-14,4.0376700853138684e-12
4,48,39.98409299856576,2844.634815999598,84.62426699770731,1885.2394730001834,24.856615000317106,3.361083001436782,3.1004098965927754e-14,5.839247923132274e-14
4,49,40.0778259991057,2844.2724409978837,84.82776300115802,1884.0654649993667,24.84257600190176,3.3699000014166813,3.005321706322699e-14,1.8171442994433402e-13
4,50,39.79521299879707,2848.4079399986513,85.32478700180945,1882.2017690017674,24.77235999867844,3.356707000421011,1.2751475568973385e-14,8.974513387949958e-12
4,51,39.69200599749456,2847.9780340003344,85.23238500129082,1889.9721170000703,24.776868001936236,3.365092003150494,2.99271649442651e-14,1.2999602171233984e-13
4,52,39.954907000719686,2856.4670120031224,85.03706099872943,1893.0484600005002,24.793363001663238,3.363983998497133,1.7600667639511482e-14,8.67080929158477e-12
4,53,39.94050900109869,2843.941815997823,86.23164200253086,1893.916924002042,24.748224997892976,3.364030000739149,1.8401766416594995e-14,7.237620825227461e-12
4,54,39.82642099981604,2854.938033002327,84.64541699868278,1885.4999549985223,24.729083001147956,3.361871000379324,2.3358724885395266e-14,6.88007100873853e-12
4,55,39.99366100106272,2839.1397500017774,84.26446100020257,1883.2040590023098,24.792989001070964,3.3696810005494626,1.8291990074679643e-14,4.251573263414683e-12
4,56,39.88123499766516,2840.254114997151,85.2533589968516,1886.0487840011047,24.862542000846588,3.355630999067216,2.038817787845477e-14,1.2043390560561925e-11
4,57,40.04178600007435,2866.9197780000104,85.7234499999322,1902.0680470002844,24.848892999216332,3.439951000473229,1.695251556080264e-14,1.0591540595973225e-11
4,58,39.83885799971176,2894.065132999458,84.1607339989423,1882.7276219999476,24.711526002647588,3.3620579979469767,1.8374713574931204e-14,7.438429525169043e-12
4,59,39.852742998846225,2853.462443999888,84.16714999839314,1883.2191550009156,24.760047999734525,3.3640220026427414,1.2176947405996454e-14,1.0146856422179583e-11
4,60,40.204463997724815,2847.8075659968454,84.2483029991854,1886.9593349991192,24.972630000775098,3.4063379989675013,1.1819182618472701e-14,7.472213524112248e-12
4,61,40.0142769995,2845.8055579994834,84.31946599921503,1884.1150329990342,24.83800899972266,3.368907999174553,1.6410636948628755e-14,6.993448235146344e-12
4,62,40.08113500276522,2862.329776002298,84.90514600089227,1891.605482003797,24.827882998579298,3.362750001542736,1.9648668162300858e-14,1.0323973074087717e-11
4,63,39.93355600141513,2853.321187001711,85.0438600009511,1883.2084849982493,25.167029001750052,3.4678299980441807,1.3154956703334545e-14,1.1229520858783274e-11
4,64,40.243535999252344,2852.037195001685,84.95464699990407,1884.123546002229,24.84122500027297,3.3590750008443138,1.2561962639127898e-14,8.34900721464863e-12
4,65,39.94362099911086,2859.3784069998947,84.64300100240507,1886.4589200002229,24.7395329970459,3.372415996636846,3.0324472099033415e-14,5.918136618064693e-14
4,66,40.226250002888264,2845.929850000175,84.23997899990354,1884.508086997812,25.136519001534907,3.370370999618899,1.520837453662249e-14,8.30396099224488e-12
4,67,40.109037998263375,2852.699468998253,84.40439199875982,1887.8294590012956,24.820920998536167,3.3586570007173577,1.770745861201907e-14,8.732391636363982e-12
4,68,40.257573000417324,2856.9911579998006,83.80498500082467,1887.4000769992563,25.53213599821902,3.4188120007456746,3.1965982297661e-14,4.211332221471715e-14
4,69,39.94951600179775,2852.706064000813,83.72065199910139,1882.9039079992071,24.8038509998878,3.3520809993206058,1.6295612746392198e-14,1.1982514067438981e-11
4,70,40.5135450000671,2877.6718789995357,84.27839600153675,1916.5894800025853,25.31100099804462,3.4009400023933267,3.356748738729013e-14,2.7091493802063755e-14
4,71,40.29260700190207,2851.637539000876,85.05379399866797,1887.7445820016874,24.996331998409005,3.3621830007177778,1.5391591311223205e-14,8.02792520514187e-12
4,72,39.95707000103721,2854.4801769985497,85.09939699979441,1884.360337000544,24.718326998481643,3.357994000907638,1.9308862009204835e-14,8.890830452691474e-12
4,73,39.90359599629301,2854.3908819992794,84.80636999956914,1884.9612779995368,24.888276004276122,3.3632560007390566,2.852774998121824e-14,6.168624198810126e-13
4,74,39.764783996361075,2861.859907003236,84.39218500097923,1885.8213440016698,24.743959000261384,3.361123001013766,1.6584450187777857e-14,1.2266837087041043e-11
4,75,39.868174000730505,2853.3759800029657,84.66062000115926,1885.912895999354,24.89460600008897,3.3752489980543032,1.8909395969014102e-14,5.371997406539583e-12
4,76,39.92584299885493,2855.047774000923,85.30405100100324,1889.1755130007368,24.866996998753166,3.3723149990692036,3.268832719854753e-14,3.643963423482788e-15
4,77,40.08508900005836,2858.720923999499,84.06264999939594,1889.3301429998246,24.87291100260336,3.366944998560939,1.701998655305066e-14,1.3372433059133546e-11
4,78,40.272091999213444,2844.416297999487,83.86094999877969,1884.180359000311,24.73511200332723,3.3612940005696146,1.2750768102147289e-14,9.483672618658874e-12
4,79,39.831067999330116,2845.8346170009463,83.79839700137381,1886.0906299978524,24.74358000290522,3.365626000231714,1.8640404679252668e-14,4.8340472285841296e-12
4,80,40.27169999972102,2854.264286997932,84.50511100090807,1888.9511200013658,24.993020999318105,3.4053980016324203,2.22342853589866e-14,7.065794135923409e-12
4,81,39.88064300028782,2846.7125779989146,83.99745699898631,1885.3934480011958,24.990521000290755,3.364688000146998,1.7988895704604374e-14,9.453974745176449e-12
4,82,40.42977499921108,2846.3838690022385,83.82919599898742,1902.5923699991836,24.81948599779571,3.4172640025644796,1.738099041912156e-14,8.324151145733665e-12
4,83,40.21920000195678,2872.6473029983026,84.20685599776334,1884.869276002064,24.862884998583468,3.359566000654013,1.1794152121563121e-14,1.1847411600155387e-11
4,84,39.95945599854167,2878.3314760003123,85.29326000098081,1885.4761329985195,24.769806999756838,3.357737999976962,1.9105643125142548e-14,8.796637508462139e-12
4,85,39.90036499999405,2855.2120869990176,85.49165100157552,1889.2427789996873,24.784944000202813,3.436937999140355,1.842245117470289e-14,7.1714783930673936e-12
4,86,39.944695998201496,2846.3761689999956,83.64096800141851,1884.0831070010609,24.88377100053185,3.3944599999813363,1.9305644975694176e-14,6.860593413550296e-12
4,87,39.96748100144032,2869.220584001596,83.85094100231072,1885.7883119999315,24.771518998022657,3.3588970018172404,3.081808026717226e-14,7.83982952814205e-14
4,88,39.78451599869004,2849.407865001922,84.7663630011084,1887.695609997536,24.72979099911754,3.3784340012061875,1.2147816722750981e-14,1.1072970245015494e-11
4,89,40.2122830018925,2861.0963669980265,83.65622499877645,1890.1209550003841,24.9570859978121,3.412279002077412,3.243330737226659e-14,9.894502257807124e-15
4,90,39.915499999551685,2845.4286090018286,84.98726499965414,1893.1778360001772,24.777301998256007,3.3598329973756336,1.630849772388141e-14,1.3544913373575712e-11
4,91,40.2331459990819,2866.672930002096,84.86482000262185,1884.6885770017252,24.78911299840547,3.3588620008231374,2.167922321432328e-14,1.221025696499545e-11
4,92,39.9118820005242,2847.9753470019205,84.69587000035972,1885.925608999969,24.737379999351106,3.361446000781143,2.020235922035e-14,6.2569685592706664e-12
4,93,40.149670998289366,2853.2966259972454,84.57587600241823,1885.0939349995315,24.697957998796483,3.367491999597405,1.7445060034235365e-14,1.2182097947418854e-11
4,94,40.42451299937966,2839.292816001034,84.76759099903575,1885.9373579980456,24.92767100011406,3.3790210018196376,3.1362903014936765e-14,2.8605639870182885e-14
4,95,40.639362996444106,2883.7593480020587,84.82326800185547,1884.7557490007603,24.979467001685407,3.4322020001127385,3.140242754586796e-14,1.2907865005443766e-13
4,96,40.15614200216078,2857.0834699967236,84.35243799976888,1888.7757359989337,24.84863999961817,3.4088989996234886,1.7548417037381208e-14,9.506518912667512e-12
4,97,40.11382600037905,2861.131491999913,83.69221699831542,1882.8379650003626,24.755041999014793,3.3584069988137344,2.1250831007426674e-14,1.4563314620292715e-11
4,98,39.94518099898414,2860.109501001716,83.98860999841418,1886.1523729992768,24.781595999229467,3.406229001484462,3.087325587838468e-14,6.716893750170005e-18
4,99,39.94855000019015,2857.609708999007,84.35694800027704,1886.3619490002748,24.795255001663463,3.3583449985599145,3.183351156164042e-14,2.812789091567772e-14
8,0,236.70034099995974,11189.236909998726,175.6659079946985,7997.140351997587,50.311407998378854,24.250167998616234,1.2638229772561236e-14,5.32497109797377e-11
8,1,239.38192899913702,11024.560939000366,175.88685699774942,7997.161704002792,50.05462799999805,24.50350299841375,1.920304130919339e-14,1.9295005572286997e-11
8,2,236.7483979978715,11023.786186999132,175.24163300186046,7978.066494000814,49.697571997967316,24.267747001431417,1.4113871949380947e-14,1.5754775876469983e-10
8,3,236.74977700102318,11031.646821997128,174.9671470042813,7986.939071999586,49.6423889981088,24.193469997044303,1.986816563463159e-14,1.0000431604624707
8,4,236.52254499938863,11036.424623001949,177.05592800302838,7988.0478480008605,49.62652100221021,24.24561400039238,1.5432187464465332e-14,1.5225568521934985e-11
8,5,238.71332500129938,11046.222522001699,174.7734959990339,8004.154641999776,49.791079996794,24.183879999327473,1.3839626766745782e-14,1.966121043796249e-11
8,6,236.8682800024544,11030.714526998054,176.1785749986302,7981.575433001126,49.87601500033634,24.31151100427087,1.2409050433189047e-14,2.2553725054330234e-10
8,7,237.2309380043589,11008.012340997084,174.59199499899114,7972.908458001257,49.80774299838231,24.258183999336325,1.9613872420450766e-14,3.791988661990192e-10
8,8,236.68524700042326,11061.322056999416,177.0772060008312,7988.778959999763,49.59140500250214,24.194228999476763,1.5949146265222426e-14,2.157406279674078e-11
8,9,236.22781099948043,11080.476825003643,175.17265399874304,7986.334392999197,49.618405997534865,24.20376100235444,1.4752638180988457e-14,3.193092665101547e-10
8,10,237.15057999652345,11070.396293996964,174.9257080082316,7984.0077930039115,49.725282999133924,24.19588199700229,1.553218435604199e-14,1.0918227392451461e-10
8,11,240.39995100247324,11099.954746005096,175.67965000125696,7979.989684001339,50.185932999738725,24.50316500107874,1.8302982081481766e-14,1.2514673437502455e-10
8,12,236.80918099853443,11067.166624001402,175.68563600070775,7981.652317001135,49.84856600276544,24.38093799719354,1.0420417081058903e-14,7.532998682447085e-11
8,13,237.38726200463134,11076.654690998112,174.77372900611954,7974.576412994793,49.63455100369174,24.204345998441568,1.4441182213972205e-14,2.0134506960511157e-11
8,14,239.17497700313106,11073.025018995395,176.28082299779635,7997.1666379933595,49.9470510003448,24.533539999538334,1.6539315656404383e-14,7.006425301777929e-11
8,15,237.50778899920988,11072.689680000622,174.89640500207315,7976.923404992704,49.611876005656086,24.289226006658282,1.1844896333772027e-14,8.435202090366005e-11
8,16,237.72696000014548,11089.054521995422,175.65352500605513,7986.157749004633,49.93981699590222,24.39616900301189,1.510246580023535e-14,3.2430609751020685e-11
8,17,237.6782430037565,11110.094075003872,174.67121200388647,7986.753623998084,50.1902300020447,24.426524993032217,1.8560622810495583e-14,1.717104186037654e-11
8,18,236.1665569987963,11073.212332998082,175.5748309988121,7983.6410240022815,49.69041999720503,24.24181999595021,1.1149675065869984e-14,5.220559294700645e-11
8,19,237.26880199683364,11066.608545996132,175.95610799980932,7983.578184997896,49.634040991804795,24.259850000817096,1.5164475844326944e-14,1.844628658784886e-11
8,20,239.40890599624254,11077.908607996505,176.42468599660788,7995.567767989996,50.03043399847229,24.45315099612344,2.1179017905222948e-14,3.885568088641347e-11
8,21,238.51280500821304,11100.609865996375,176.1804600027972,7999.671541994758,50.3867470069963,24.31004499885603,1.1221234124295716e-14,6.286687421828432e-11
8,22,236.4274920000753,11076.380657003028,175.59638500097208,7989.572871993005,49.58351599634625,24.22837200720096,2.0035778091137146e-14,4.445413396935495e-11
8,23,237.34161099491757,11113.9670320008,177.6441780020832,7979.769330999261,49.71171999932267,24.33499100516201,2.0846314493221607e-14,1.901579013342554e-13
8,24,237.39397800090956,11075.07914000962,174.68950300099095,7980.058686007396,49.629582004854456,24.30036000077962,1.637017231195145e-14,1.705340197656064e-11
8,25,236.59445799785317,11093.585275000805,175.32994000066537,7985.922801995912,49.70547999982955,24.28762600175105,1.5246826224237346e-14,5.920296067367317e-11
8,26,238.158370997553,11064.660234002076,175.94666099830647,7997.511722001946,49.845320001622895,24.435683993942803,1.8926886746387735e-14,4.48964176266874e-10
8,27,237.7612849995785,11065.109861996461,175.50016099994536,7984.288775005552,49.71241200109944,24.301605004438898,1.558114188106613e-14,1.0207144157161966e-11
8,28,237.494366007013,11068.633246995887,176.7128009996668,7983.183091000683,49.64249999829917,24.31118599997717,2.1368629967081e-14,5.088542138481193e-11
8,29,237.07389399714884,11112.591099998099,174.82341399954748,7989.100438997411,49.784341994381975,24.26829599789926,1.4891034083958173e-14,6.260791036680117e-11
8,30,237.61163900053361,11063.158840999677,174.97044400079176,7979.183538998768,49.70716000025277,24.28614599921275,1.5502788187411045e-14,2.006614268033634e-11
8,31,236.897641003452,11054.65206900044,174.61554700275883,7998.212887003319,49.78846699304995,24.251612994703464,1.3029848908807542e-14,1.7921331820713224e-10
8,32,238.73764899690286,11082.220147003682,178.39365899999393,8002.469900002325,49.95856799723697,24.479535004502395,1.7641788377027163e-14,1.2529162393525817e-13
